,title,id,developer
1804,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,278080.0,"KOEI TECMO GAMES CO., LTD."
1805,Echo of Soul,290140.0,Mr. Blue
1806,Hitman: Contracts,247430.0,Io-Interactive A/S
1807,Euro Truck Simulator,232010.0,SCS Software
1808,Scania Truck Driving Simulator,258760.0,SCS Software
1809,Trucks &amp; Trailers,302060.0,SCS Software
1810,Bus Driver,302080.0,SCS Software
1811,Devilian,407510.0,Bluehole Ginno Games
1812,Dungeon Siege III,39160.0,Obsidian Entertainment
1813,The 39 Steps,234940.0,The Story Mechanics
1814,AI War: Fleet Command,40400.0,"Arcen Games, LLC"
1815,Heli Heroes,259320.0,Reality Pump
1816,Hostile Waters: Antaeus Rising,267980.0,Rage Software
1817,Humanity Asset,271640.0,Browny Application
1818,Aveyond 3-2: Gates of Night,278490.0,"Amaranth Games, LLC"
1819,Eurofighter Typhoon,283350.0,Rage Software
1820,Enemy Mind,285840.0,Schell Games
1821,Chaos Domain,287100.0,"Holy Warp,Black Wing Foundation"
1822,DarkEnd,292370.0,Kodots Games
1823,Realms of the Haunting,292390.0,Gremlin Interactive
1824,Overcast - Walden and the Werewolf,293180.0,Microblast Games
1825,Gold Rush! Classic,308000.0,"The Software Farm,Sunlight Games,Sierra Entertainment"
1826,Orborun,308580.0,Tiny Lab Productions
1827,Vertical Drop Heroes HD,311480.0,Nerdook Productions
1828,Broadsword : Age of Chivalry,312710.0,Hoplite Research LLC
1829,Platypus II,319180.0,Idigicon
1830,Melissa K. and the Heart of Gold Collector's Edition,321150.0,SDP Games
1831,Supraball,321400.0,Supra Games
1832,A Bird Story,327410.0,Freebird Games
1833,Anoxemia,338050.0,BSK Games
1834,Terra Lander,338550.0,"DM Media,Dark Computer Entertainment Ltd."
1835,Bloop,340200.0,2SD
1836,Top Trumps Turbo,343180.0,"Good Day Games,NYX Digital"
1837,Agent Awesome,345220.0,Chaos Industries
1838,Defend Your Life: TD,357780.0,Alda Games
1839,SUPER DISTRO,364690.0,KITATUS STUDIOS
1840,Normality,400370.0,Gremlin Interactive
1841,ShipLord,422250.0,Just1337 Studio
1842,Bell Ringer,424830.0,Night Node Software
1843,Endorlight,428430.0,Unika Games
1844,Bierzerkers,348460.0,Shield Break Studios
1845,King's Quest,345390.0,The Odd Gentlemen
1846,Sherlock Holmes: The Mystery of the Mummy,11130.0,Frogwares
1847,UFHO2,348840.0,"Tiny Colossus,Ciro Continisio"
1848,Nexuiz,96800.0,IllFonic
1849,Journey To The Center Of The Earth,382120.0,"insayn,4Nation5"
1850,iBomber Defense Pacific,206690.0,Cobra Mobile
1851,Slender: The Arrival,252330.0,Blue Isle Studios
1852,Super Killer Hornet: Resurrection,271860.0,Flump Studios
1853,Marine Sharpshooter II: Jungle Warfare,283370.0,Jarhead Games
1854,Litil Divil,283430.0,Gremlin Interactive
1855,Racer 8,292380.0,30.06 Studios Ltd
1856,Uriel's Chasm,292630.0,Rail Slave Games
1857,Battlepaths,296050.0,Key17 Games
1858,Victim of Xen,300220.0,Smolders
1859,RADical ROACH Remastered,301750.0,DL Softworks
1860,Jet Gunner,314250.0,Sinclair Strange
1861,Wickland,321260.0,Mad Ram Software
1862,Project Explore,357650.0,Sebastian Nigro
1863,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,349040.0,CyberConnect2 Co. Ltd.
1864,Stronghold Kingdoms,47410.0,FireFly Studios
1865,Dungeons &amp; Dragons Online®,206480.0,"Standing Stone Games, LLC"
1866,Card Hunter,293260.0,Blue Manchu
1867,Star Trek Online,9900.0,Cryptic Studios
1868,Beyond Gravity,317510.0,Qwiboo Ltd
1869,HyperRogue,342610.0,Zeno Rogue
1870,Bloodwood Reload,350990.0,Luminy Studios
1871,NotGTAV,369580.0,NotGames
1872,Clown House (Palyaço Evi),387970.0,"gord10,Aslan Game Studio"
1873,Planetbase,403190.0,Madruga Works
1874,Bionic Commando,21670.0,Capcom
1875,nail'd,40380.0,Techland
1876,Strike Suit Infinity,234160.0,Born Ready Games Ltd.
1877,Zigfrak,259430.0,Entheogen Studios LLC
1878,Trials Fusion™,245490.0,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev"
1879,Ziggurat,308420.0,Milkstone Studios
1880,Dragons and Titans,263500.0,Wyrmbyte
1881,Nomad,378370.0,Diminished Studios
1882,DeathSpank: Thongs of Virtue,18050.0,Hothead Games
1883,Aberoth,354200.0,"Jarbit,Castle art by Yuriy Gusev"
1884,Command &amp; Conquer: Red Alert 3,17480.0,EA Los Angeles
1885,Command &amp; Conquer 3: Tiberium Wars,24790.0,EA Los Angeles
1886,Sins of a Solar Empire®: Rebellion,204880.0,"Ironclad Games,Stardock Entertainment"
1887,Urban Trial Freestyle,243450.0,Tate Multimedia
1888,Hearts of Iron IV,394360.0,Paradox Development Studio
1889,Stronghold 3 Gold,47400.0,FireFly Studios
1890,Mount &amp; Blade,22100.0,TaleWorlds Entertainment
1891,Total War: ATTILA,325610.0,Creative Assembly
1892,Ghost Master®,6200.0,Sick Puppies
1893,Bad Rats: the Rats' Revenge,34900.0,Invent4 Entertainment
1894,Gumboy - Crazy Adventures™,2520.0,"CINEMAX, s.r.o."
1895,Obulis,11330.0,IonFX
1896,Chains,11360.0,2DEngine.com
1897,Future Wars,46440.0,Headup Games / Radon Labs
1898,Critical Mass,105300.0,Manic Game Studios
1899,Zombie Driver HD,220820.0,Exor Studios
1900,Worms Ultimate Mayhem,70600.0,Team17 Digital Ltd
1901,Worms Crazy Golf,70620.0,Team17 Digital Ltd
1902,Worms,70640.0,Team17 Digital Ltd
1903,Worms Blast,70650.0,Team17 Digital Ltd
1904,Worms Pinball,70660.0,Team17 Digital Ltd
1905,Worms Armageddon,217200.0,Team17 Digital Ltd
1906,Super Time Force Ultra,250700.0,Capybara Games
1907,Grim Legends: The Forsaken Bride,284850.0,Artifex Mundi
1908,Knightmare Tower,298400.0,Juicy Beast Studio
1909,Runers,306550.0,LGK Games
1910,Magicmaker,319250.0,Tasty Stewdios LLC
1911,Rampage Knights,314410.0,Rake in Grass
1912,Sniper Elite 3,238090.0,Rebellion
1913,Adventures of Shuggy,211440.0,Smudged Cat Games Ltd
1914,Final Slam 2,291330.0,Josh Tam Universe
1915,Soccer Manager 2015,356370.0,Soccer Manager Ltd
1916,World of Soccer online,393410.0,Johannes Eski
1917,Soccer Manager 2016,407120.0,Soccer Manager Ltd
1918,FlatOut,6220.0,Bugbear Entertainment
1919,Microsoft Flight Simulator X: Steam Edition,314160.0,Microsoft Game Studios
1920,Storm in a Teacup,104020.0,Cobra Mobile
1921,Data Hacker: Initiation,311860.0,New Reality Games
1922,Data Hacker: Corruption,329000.0,New Reality Games
1923,Elements: Soul of Fire,340650.0,Soul Catapult
1924,Survival: Postapocalypse Now,351290.0,TB Games
1925,LoveBeat,354290.0,"CRAZYDIAMOND CO., LTD."
1926,Rise of Flight United,244050.0,777 Studios
1927,Atonement: Scourge of Time,385070.0,Astronomic Games
1928,City of Chains,412170.0,Astronomic Games
1929,Half Dead,434730.0,Room710Games
1930,Elements II: Hearts of Light,448640.0,Soul Catapult
1931,Outrage,457820.0,Astronomic Games
1932,Insincere,467000.0,Astronomic Games
1933,Blind Trust,468560.0,"Viswanath Atlu,Laurie Banks,Rohan Bhukan,Nick Burnham,Avinash Kalapala,Yash Kapani,Katharine Marsh,Ankur Rathore,Hardit Singh,Anoop Nihar Srinivas,Ryan Guanyuhao Jiang,Robert Zhu"
1934,Continent of the Ninth Seal,212390.0,Cloud 9 Studio
1935,Nosferatu: The Wrath of Malachi,283290.0,Idol FX
1936,Daedalus - No Escape,315830.0,Patrice Meneguzzi
1937,Frozen Free Fall: Snowball Fight,357480.0,SuperVillain Studios
1938,TrackMania² Stadium,232910.0,Nadeo
1939,Miscreated,299740.0,Entrada Interactive LLC
1940,Euro Fishing,314520.0,Dovetail Games
1941,Majesty 2,25980.0,1C:InoCo
1942,The Sims™ 3,47890.0,The Sims Studio
1943,EverQuest® II Free-To-Play. Your Way.™,201230.0,Daybreak Game Company
1944,Dungeon-Party,215870.0,Cyanide Studio
1945,Marlow Briggs and the Mask of Death,249680.0,Zootfly
1946,Pixel Puzzles Ultimate,351030.0,DL Softworks
1947,The Banner Saga: Factions,219340.0,Stoic
1948,Party Jousting,437900.0,vikingfabian.com
1949,Farming Simulator 15,313160.0,Giants Software
1950,Post Mortem,46550.0,MC2
1951,Alien Shooter 2: Reloaded,33120.0,Sigma Team Inc.
1952,Ionball 2: Ionstorm,287120.0,Ironsun Studios
1953,Rats - Time is running out!,347510.0,Citeremis Inc.
1954,Bloodbath Kavkaz,348020.0,Dagestan Technology
1955,Eternal Senia,351640.0,Holy Priest
1956,Epic Cards Battle(TCG),381560.0,momoStorm Entertainment
1957,Glass Wing,382570.0,From Soy Sauce LLC
1958,Invasion,397980.0,Hipix Studio
1959,HotLead,416170.0,Thrill Pill Games
1960,ChuSingura46+1 S,464780.0,"インレ,Inre"
1961,Unforgiving Trials: The Darkest Crusade,489220.0,Amaterasu Software
1962,Woodle Tree 2: Worlds,495350.0,Fabio Ferrara
1963,MANDAGON,461560.0,Blind Sky Studios
1964,Red Trigger,491130.0,Maxime Vézina
1965,Kane and Lynch: Dead Men™,8080.0,IO Interactive
1966,Grand Ages: Rome,23450.0,Haemimont Games
1967,Men of War™,7830.0,Best Way
1968,AdVenture Communist,462930.0,Hyper Hippo Games
1969,Medal of Honor: Airborne,24840.0,EA Los Angeles
1970,Age of Conan: Unchained,217750.0,Funcom
1971,Iron Front: Digital War Edition,91330.0,"X1 Software,AWAR"
1972,S.K.I.L.L. - Special Force 2 (Shooter),286940.0,"Dragonfly GF Co., LTD"
1973,Faces of War,289300.0,Best Way
1974,Eldevin,298160.0,Hunted Cow Studios
1975,Karos,337410.0,Galaxy Gate
1976,Allods Online RU,381640.0,Mail.ru Games
1977,Golden Rush,385890.0,Forbes Consult Ltd
1978,Atom Universe,394120.0,Atom Republic
1979,Sphere III: Enchanted World,397040.0,NIKITA ONLINE
1980,Mortal Online,287920.0,Star Vault AB
1981,Genesis Online,409510.0,Shumkov Dmitriy
1982,Fantasy Tales Online,442710.0,Cold Tea Studio
1983,Jesus Christ RPG Trilogy,449040.0,Wholetone Games
1984,Magicite,268750.0,SmashGames
1985,Geometry Dash,322170.0,RobTop Games
1986,Audition Online,349720.0,T3 Entertainment
1987,Pinball Arcade,238260.0,FarSight Studios
1988,EasyAntiCheat eSports,282660.0,EasyAntiCheat Ltd
1989,Chicken Invaders 4,301300.0,InterAction studios
1990,Chicken Invaders 5,353090.0,InterAction studios
1991,Chicken Invaders 3,377460.0,InterAction studios
1992,Rake,386880.0,Konsordo
1993,Chicken Invaders 2,449550.0,InterAction studios
1994,Eufloria HD,221180.0,"Rudolf Kremers &amp; Alex May,Tuna"
1995,Ziro,33660.0,Kokakiki
1996,SolForge,232450.0,Stone Blade Entertainment
1997,Bleed,239800.0,Ian Campbell
1998,Full Bore,264060.0,Whole Hog Games
1999,Tharsis,323060.0,Choice Provisions
2000,Kholat,343710.0,IMGN.PRO
2001,Three Heroes,380020.0,Cats Who Play
2002,Flight of the Paladin,405610.0,Grizzly Wolf Games LLC
2003,Ragnarok Online 2,231060.0,"Gravity, Inc."
2004,Lucent Heart,283060.0,Playcoo
2005,Divine Souls F2P MMO,300040.0,GamePrix
2006,Riders of Icarus,442080.0,WeMade
2007,Yumsters 2: Around the World,29120.0,KranX Productions
2008,Ignite,45410.0,Nemesys Games
2009,Musaic Box,29130.0,KranX Productions
2010,Go! Go! Nippon! ~My First Trip to Japan~,251870.0,OVERDRIVE
2011,Melody's Escape,270210.0,Icetesy SPRL
2012,Blade Symphony,225600.0,Puny Human
2013,Caster,29800.0,Elecorn
2014,Larva Mortus,11340.0,Meridian4
2015,Alter World,357280.0,Giorgi Abelashvili
2016,ZombieRun,358840.0,Guerrilla Bandit
2017,"Kivi, Toilet and Shotgun",428950.0,16bit Nights
2018,WWE 2K16,385730.0,"Visual Concepts,Yuke's"
2019,Caveman World: Mountains of Unga Boonga,462960.0,GrabTheGames Studios
2020,Cosmic Dust &amp; Rust,473560.0,16bit Nights
2021,Freebie,487220.0,"Free Games Info,hyperboreanGames"
2022,Victoria II,42960.0,Paradox Development Studio
2023,Syberia,46500.0,Microids
2024,Galactic Civilizations® II: Ultimate Edition,202200.0,Stardock Entertainment
2025,Secret Files: Tunguska,40330.0,Animation Arts
2026,Retro/Grade,222660.0,24 Caret Games
2027,Shadow Warrior Classic Redux,225160.0,General Arcade
2028,Volgarr the Viking,247240.0,Crazy Viking Studios
2029,Shufflepuck Cantina Deluxe,259510.0,Agharta Studio
2030,The Incredible Adventures of Van Helsing,215530.0,NeocoreGames
2031,Card City Nights,271820.0,Ludosity
2032,Fable - The Lost Chapters,204030.0,Lionhead Studios
2033,Time of Dragons,353130.0,4 I Lab
2034,The Lost Mythologies,372540.0,Basaltic studio
2035,Princess Remedy in a World of Hurt,407900.0,"Ludosity,Remar Games"
2036,StarBreak,420790.0,Crunchy Games
2037,Supreme Commander 2,40100.0,Gas Powered Games
2038,The Tiny Bang Story,96000.0,Colibri Games
2039,Fowl Space,109500.0,Pixelante Game Studios
2040,Dino Run DX,248330.0,Pixeljam
2041,GRID Autosport,255220.0,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2042,Blockstorm,263060.0,GhostShark
2043,The LEGO® Movie - Videogame,267530.0,"TT Fusion,Traveller's Tales,Feral Interactive (Mac)"
2044,Haunt the House: Terrortown,270630.0,SFB Games
2045,Woolfe - The Red Hood Diaries,281940.0,GRIN
2046,Toybox Turbos,287260.0,Codemasters
2047,Colin McRae Rally,287340.0,Codemasters Digital
2048,Perpetuum,223410.0,Avatar Creations
2049,Tasty Blue,345200.0,Dingo Games
2050,Knight Squad,294000.0,Chainsawesome Games
2051,AdventureQuest 3D,429790.0,"Artix Entertainment, LLC"
2052,MachineCraft,397100.0,G2CREW
2053,Wilson Chronicles,313240.0,Frere d'Arme
2054,Morphopolis,314020.0,"Dan  Walters,Ceri Williams"
2055,Potatoman Seeks the Troof,328500.0,Pixeljam
2056,Headcrab Frenzy!,354900.0,Crystice Softworks
2057,METAL SLUG DEFENSE,356310.0,SNK CORPORATION
2058,Controller Companion,367670.0,Koga Tech Limited
2059,Pyramid Raid,386510.0,Travian Games GmbH
2060,Indie Game Battle,407620.0,Blob Games Studio
2061,Frosty Kiss,431540.0,"2Chance Projects,IIchan Eroge Team"
2062,Rhino's Rage,433210.0,Defroids
2063,BlackShot: Mercenary Warfare FPS,433350.0,Vertigo Games America
2064,Blood and Bacon,434570.0,Big Corporation
2065,Forbidden Planet,434610.0,Faton
2066,Victory: The Age of Racing,264120.0,Vae Victis Games
2067,Unknown Battle,443940.0,Nikolai Patrakov
2068,A grande bagunça espacial - The big space mess,449220.0,RMAL
2069,Under Zero,454930.0,Dagestan Technology
2070,Worm.is: The Game,466910.0,Freakinware Studios
2071,Zero G Arena,467820.0,Jonathan Wood
2072,Strike.is: The Game,502550.0,Freakinware Limited
2073,Tobe's Vertical Adventure,105700.0,Secret Base
2074,Great Big War Game,216670.0,Rubicon Development
2075,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,237570.0,Zeboyd Games
2076,World War III: Black Gold,254080.0,Reality Pump
2077,Bardbarian,269490.0,TreeFortress Games
2078,The Troma Project,279640.0,Nekrosoft
2079,Showtime!,285050.0,Myrtilus Entertainment
2080,Lumino City,205020.0,State of Play Games
2081,Bard to the Future,337110.0,Battlebard Games
2082,Castle,339290.0,Snails Animation
2083,Cyberpunk 3776,343170.0,Peter Hann
2084,Sirius Online,368720.0,Digital Dawn Studios
2085,Pillar,371900.0,MichaelArts
2086,SHOGUN: Total War™ - Collection,345240.0,Creative Assembly
2087,Dinosaur Hunt,401190.0,Racing Bros
2088,RoBoRumble,420970.0,Metropolis
2089,Autumn,473520.0,Nuno Donato
2090,Blood Bowl: Chaos Edition,216890.0,Cyanide Studios
2091,Soldier Front 2,239660.0,Dragonfly
2092,Thirty Flights of Loving,214700.0,Blendo Games
2093,8BitMMO,250420.0,Archive Entertainment
2094,Wargame: Airland Battle,222750.0,Eugen Systems
2095,Mars: War Logs,232750.0,Spiders
2096,Men of War: Assault Squad 2,244450.0,Digitalmindsoft
2097,Deponia: The Complete Journey,292910.0,Daedalic Entertainment
2098,Terrorhedron Tower Defense,299720.0,Dan Walters
2099,The Fifth Day,312210.0,Touz
2100,Battlestations: Midway,6870.0,Eidos Interactive
2101,Thief: Deadly Shadows,6980.0,Ion Storm
2102,Battlestations Pacific,8170.0,Eidos Studio Hungary
2103,Thief™ II: The Metal Age,211740.0,Looking Glass Studios
2104,Legacy of Kain: Defiance,224300.0,Crystal Dynamics
2105,Legacy of Kain: Soul Reaver,224920.0,Crystal Dynamics
2106,Legacy of Kain: Soul Reaver 2,224940.0,Crystal Dynamics
2107,Frozen Synapse Prime,328600.0,Double Eleven
2108,Executive Assault,331500.0,Hesketh Studios
2109,The Jackbox Party Pack,331670.0,"Jackbox Games, Inc."
2110,After The End: The Harvest,386140.0,Elushis
2111,Devil Daggers,422970.0,Sorath
2112,Madballs in Babo:Invasion,25700.0,Playbrains
2113,King Arthur's Gold,219830.0,Transhuman Design
2114,FootLOL: Epic Fail League,263740.0,Lion's Shade
2115,Digger Online,278970.0,DiggerWorld Ltd.
2116,Battlepillars Gold Edition,280930.0,Hitcents
2117,Titanfall - The Final Hours,292060.0,Geoff Keighley
2118,Of Guards And Thieves,302590.0,Subvert Games
2119,DRAKERZ-Confrontation,266030.0,Peoleo Entertainment
2120,Heroes of SoulCraft - Arcade MOBA,319570.0,MobileBits
2121,Move or Die,323850.0,Those Awesome Guys
2122,Zombie Kill of the Week - Reborn,342300.0,Still Running
2123,CroNix,343630.0,MAGICS
2124,Subspace Continuum,352700.0,"Virgin Interactive Entertainment,PriitK"
2125,Zombie Party,384500.0,Peach Pie Productions
2126,BattleStick,394380.0,Pinterac
2127,Feed and Grow: Fish,429050.0,Old B1ood
2128,Plastic Playground,458560.0,Tomorrow Arts
2129,Real Horror Stories Ultimate Edition,281370.0,GameORE
2130,The Sheltered,364370.0,Benjamin Famiglietti
2131,Missing Translation,395520.0,"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason"
2132,Pink Hour,409670.0,Studio Pixel
2133,Psychocat: The Answer,431910.0,Chewa
2134,Thrillville®: Off the Rails™,6080.0,Frontier
2135,TriJinx: A Kristine Kross Mystery™,37370.0,PlayFirst
2136,Test Drive Unlimited 2,9930.0,Eden Studios
2137,Dragon's Lair,227380.0,Digital Leisure Inc.
2138,TrackMania² Canyon,228760.0,Nadeo
2139,Another World – 20th Anniversary Edition,233550.0,"Eric Chahi,DotEmu"
2140,TrackMania² Valley,243360.0,Nadeo
2141,Space Ace,240340.0,Digital Leisure Inc.
2142,Ikaruga,253750.0,Treasure
2143,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,246960.0,Black Forest Games
2144,Oozi: Earth Adventure,257990.0,Awesome Games Studio
2145,YOU DON'T KNOW JACK Vol. 1 XL,252730.0,"Jackbox Games, Inc."
2146,YOU DON'T KNOW JACK Vol. 2,259940.0,"Jackbox Games, Inc."
2147,YOU DON'T KNOW JACK Vol. 3,259960.0,"Jackbox Games, Inc."
2148,YOU DON'T KNOW JACK Vol. 4 The Ride,259980.0,"Jackbox Games, Inc."
2149,YOU DON'T KNOW JACK MOVIES,260000.0,"Jackbox Games, Inc."
2150,YOU DON'T KNOW JACK SPORTS,260020.0,"Jackbox Games, Inc."
2151,YOU DON'T KNOW JACK TELEVISION,260040.0,"Jackbox Games, Inc."
2152,YOU DON'T KNOW JACK HEADRUSH,260060.0,"Jackbox Games, Inc."
2153,Mr. Bree+,264220.0,TawStudio Entertainment
2154,MURI,267360.0,"Ludosity,Remar Games"
2155,Descent,273570.0,Parallax
2156,Shantae: Risky's Revenge - Director's Cut,277890.0,WayForward
2157,Carmageddon Max Pack,282010.0,Stainless Games Ltd
2158,Blood: One Unit Whole Blood,299030.0,Monolith Productions
2159,Super Panda Adventures,311190.0,BlueEagle Productions
2160,The Original Strife: Veteran Edition,317040.0,Rogue Entertainment
2161,FRACT OSC,243220.0,Phosfiend Systems
2162,Impossible Creatures Steam Edition,324680.0,"Relic Entertainment,THQ Nordic"
2163,Chip's Challenge 1,346850.0,Niffler Ltd.
2164,Chip's Challenge 2,348300.0,Niffler Ltd.
2165,Iggy's Egg Adventure,366040.0,Ginger Labs LLC
2166,Tiki Man,376920.0,Anarchy Enterprises
2167,Hyperspace Invaders II: Pixel Edition,397690.0,Entity Medialab
2168,Turok,405820.0,"Iguana Entertainment,Nightdive Studios"
2169,System Shock: Enhanced Edition,410710.0,"Looking Glass Studios,Nightdive Studios"
2170,Giana Sisters 2D,350770.0,Kasaa Solution
2171,Slime Rancher,433340.0,Monomi Park
2172,Insaniquarium Deluxe,3320.0,"PopCap Games, Inc."
2173,Majesty 2 Collection,73020.0,1C:InoCo
2174,Jane's Advanced Strike Fighters,207790.0,Trickstar Games
2175,Lume,105100.0,State of Play Games
2176,Towns,221020.0,"Xavi Canal, Ben Palgi"
2177,Magical Drop V,204960.0,Golgoth Studio
2178,Mabinogi,212200.0,NEXON Korea Corp.
2179,Fiesta Online NA,300970.0,Onson Soft
2180,Ragnarok Online,215100.0,Gravity Interactive
2181,Woodle Tree Adventures,299460.0,Fabio Ferrara
2182,QP Shooting - Dangerous!!,316600.0,Orange_Juice
2183,Mahjong Pretty Girls Battle,338060.0,Zoo Corporation
2184,Mahjong Pretty Girls Battle : School Girls Edition,379960.0,Zoo Corporation
2185,Panzermadels: Tank Dating Simulator,379980.0,DEVGRU-P
2186,SimplePlanes,397340.0,"Jundroo, LLC"
2187,GTGD S1: More Than a Gamer,269570.0,GTGD
2188,Despair,368990.0,AGC
2189,Drift Streets Japan,412880.0,JDM4iK
2190,Rock Paper Scissors Champion,449050.0,Wholetone Games
2191,Out of Reach,327090.0,Space Boat Studios
2192,Air Brawl,375600.0,Landfall
2193,FlatOut 2™,2990.0,Bugbear Entertainment
2194,One Manga Day,365070.0,DeXP
2195,How to Survive 2,360170.0,Eko Software
2196,Metal War Online: Retribution,412470.0,GDT Limited
2197,Echoes+,338000.0,"Binary Zoo,The Game Creators"
2198,Agarest: Generations of War,237890.0,Idea Factory
